-2.258807,-4.206418,0.942014
-2.252544,-4.197046,0.957377
-2.255708,-4.206669,0.973117
-2.260474,-4.220703,0.990600
-2.255499,-4.212953,1.006928
-2.244985,-4.193998,1.023121
-2.238962,-4.183734,1.041791
-2.239198,-4.185138,1.057379
-2.235400,-4.178478,1.073286
-2.215881,-4.141912,1.090371
-2.204695,-4.121051,1.106891
-2.206568,-4.123915,1.124029
-2.199074,-4.109396,1.139838
-2.192866,-4.096863,1.155208
-2.194046,-4.097160,1.172927
-2.200723,-4.105984,1.190375
-2.205437,-4.110193,1.210559
-2.209819,-4.113050,1.227298
-2.192399,-4.084087,1.244883
-2.191236,-4.079403,1.261024
-2.183441,-4.062768,1.277866
-2.184566,-4.060416,1.295917
-2.176411,-4.043489,1.309808
-2.163339,-4.016939,1.324822
-2.159286,-4.005334,1.341274
-2.153308,-3.990894,1.357524
-2.148565,-3.977912,1.375984
-2.150944,-3.975330,1.393240
-2.141007,-3.955923,1.410260
-2.140709,-3.949189,1.427292
-2.141141,-3.942783,1.448159
-2.148185,-3.944324,1.464245
-2.136918,-3.924881,1.483657
-2.130973,-3.906192,1.498402
-2.121977,-3.887332,1.516301
-2.125689,-3.896712,1.517875
-2.107362,-3.797709,1.520097
-2.114377,-3.698172,1.521831
-2.127071,-3.594999,1.520811
-2.109658,-3.498061,1.522845
-2.097638,-3.398456,1.519502
-2.105997,-3.296980,1.520347
-2.153820,-3.183118,1.519143
-2.173677,-3.073007,1.521460
-2.052166,-3.013939,1.523874
-2.018464,-2.957179,1.523914
-2.013499,-2.857033,1.521791
-2.066975,-2.744603,1.520538
-2.046136,-2.651834,1.519965
-2.088761,-2.547270,1.518659
-2.097063,-2.441354,1.515258
-2.087484,-2.342984,1.512625
-2.085978,-2.241935,1.510508
-2.113943,-2.129759,1.511608
-2.100642,-2.033807,1.511998
-2.068535,-1.942801,1.510330
-2.060095,-1.843520,1.510296
-2.045067,-1.747717,1.508397
-2.030410,-1.651565,1.511850
-2.026930,-1.550585,1.514020
-1.994835,-1.466243,1.512983
-1.986328,-1.367456,1.511439
-1.963113,-1.278660,1.513342
-1.960957,-1.176821,1.514197
-1.939354,-1.089240,1.514701
-1.940836,-0.984789,1.515598
-1.955624,-0.866744,1.515000
-1.923848,-0.794589,1.515309
-1.929759,-0.687864,1.515276
-1.931176,-0.580420,1.516835
-1.966310,-0.433936,1.517545
-1.978406,-0.306581,1.517684
-2.005648,-0.159402,1.520028
-1.993237,-0.072425,1.520141
-1.976780,0.014714,1.520559
-1.976658,0.120597,1.520982
-1.963884,0.207907,1.520448
-1.943503,0.285558,1.519001
-1.929950,0.373482,1.519218
-1.948449,0.514723,1.517633
-1.948900,0.633140,1.515607
-1.945589,0.739091,1.515570
-1.938939,0.836025,1.513653
-1.938185,0.948344,1.512608
-1.919558,1.005929,1.512938
-1.907372,1.094362,1.512211
-1.895231,1.175381,1.511758
-1.891386,1.281108,1.513256
-1.889221,1.397097,1.517548
-1.881054,1.479813,1.515943
-1.878328,1.589238,1.516066
-1.871151,1.678399,1.512764
-1.862274,1.764303,1.513613
-1.858320,1.872397,1.513070
-1.853885,1.983561,1.513256
-1.848644,2.088831,1.517691
-1.843130,2.186772,1.519313
-1.834521,2.259237,1.517901
-1.825973,2.343774,1.517903
-1.821245,2.447534,1.518800
-1.818173,2.576229,1.519886
-1.812786,2.694556,1.519596
-1.807689,2.797659,1.520726
-1.803448,2.910078,1.522253
-1.798621,3.010952,1.518895
-1.792671,3.097692,1.519150
-1.788764,3.210136,1.517317
-1.783239,3.296310,1.516236
-1.775814,3.374768,1.514889
-1.772070,3.493040,1.513780
-1.766645,3.577046,1.510199
-1.758160,3.647291,1.508481
-1.751925,3.747019,1.508884
-1.745804,3.851303,1.511207
-1.739852,3.950175,1.515574
-1.734938,4.087264,1.515114
-1.729934,4.077179,1.497988
-1.726828,4.079917,1.480549
-1.728380,4.094821,1.463724
-1.735062,4.124105,1.448500
-1.738174,4.144433,1.429866
-1.732256,4.139958,1.411777
-1.734934,4.159535,1.392830
-1.729766,4.157841,1.373864
-1.721580,4.148474,1.354913
-1.719787,4.157210,1.338919
-1.712195,4.149567,1.318649
-1.720555,4.187711,1.301626
-1.717430,4.193596,1.283775
-1.726177,4.235247,1.266878
-1.724043,4.245161,1.248832
-1.724501,4.263372,1.231467
-1.717334,4.257945,1.212590
-1.713980,4.265236,1.196395
-1.712939,4.280192,1.177633
-1.702658,4.265271,1.162699
-1.701966,4.281539,1.143164
-1.704794,4.311387,1.123688
-1.702030,4.323043,1.106187
-1.702370,4.345714,1.090793
-1.700447,4.361360,1.072631
-1.697766,4.374535,1.057091
-1.685158,4.351396,1.036203
-1.680050,4.356886,1.017136
-1.674048,4.359122,0.999526
-1.669874,4.368445,0.983731
-1.671436,4.400419,0.967210
-1.664158,4.396703,0.950151
-1.664558,4.423275,0.932461
-1.661756,4.441136,0.913042
-1.656989,4.450633,0.894501
-1.646002,4.433842,0.876195
-1.646854,4.462923,0.859485
-1.645384,4.490359,0.842780
-1.640028,4.499469,0.826531
-1.638655,4.526977,0.812046
-1.632236,4.530865,0.793598
-1.629556,4.552551,0.777886
-1.627199,4.580564,0.757804
-1.621456,4.590747,0.738066
-1.614330,4.593041,0.719158
-1.602298,4.572432,0.703337
-1.595239,4.576520,0.685020
-1.587900,4.579004,0.666792
-1.579343,4.575594,0.649926
-1.571221,4.575126,0.632719
-1.567762,4.599065,0.614019
-1.558940,4.590282,0.596445
-1.552171,4.597202,0.582037
-1.540299,4.573373,0.565996
-1.535205,4.586923,0.546003
-1.527554,4.590107,0.528357
-1.520458,4.597317,0.513438
-1.516134,4.625172,0.496109
-1.507052,4.606484,0.479871
-1.500994,4.616953,0.460724
-1.494721,4.632791,0.446158
-1.486398,4.631476,0.430750
-1.476267,4.620721,0.414509
-1.466954,4.616620,0.396347
-1.456950,4.606415,0.382407
-1.447502,4.601537,0.364444
-1.439242,4.603882,0.348220
-1.432305,4.618041,0.330246
-1.425777,4.648833,0.315006
-1.418511,4.621543,0.296255
-1.410926,4.626401,0.277321
-1.400477,4.607916,0.259811
-1.393128,4.615920,0.239894
-1.383387,4.601453,0.219682
-1.381755,4.643811,0.203872
-1.373199,4.645964,0.184187
-1.364396,4.644722,0.164000
-1.353161,4.617633,0.144348
-1.345487,4.623498,0.125560
-1.336920,4.626022,0.108189
-1.328006,4.623143,0.088123
-1.320324,4.635572,0.067511
-1.311599,4.634512,0.049902
-1.304003,4.650536,0.031105
-1.295267,4.651647,0.012900
-1.285797,4.636996,-0.002029
-1.275228,4.623375,-0.018314
-1.266446,4.622627,-0.038893
-1.257428,4.616472,-0.053447
-1.249449,4.625447,-0.071587
-1.240739,4.632093,-0.087801
-1.232219,4.605956,-0.107423
-1.225219,4.612529,-0.126350
-1.216376,4.605234,-0.149016
-1.208232,4.610487,-0.166930
-1.199630,4.610371,-0.182732
-1.190868,4.601233,-0.203188
-1.181706,4.591666,-0.218302
-1.172363,4.577480,-0.235613
-1.163927,4.575990,-0.253571
-1.154652,4.539597,-0.269730
-1.144588,4.530724,-0.284445
-1.135948,4.516965,-0.304600
-1.127674,4.514885,-0.318708
-1.119423,4.514124,-0.335333
-1.111040,4.490770,-0.349138
-1.096575,4.449791,-0.366393
-1.088143,4.444051,-0.385103
-1.079931,4.436062,-0.408102
-1.072372,4.442241,-0.427765
-1.064826,4.428684,-0.444166
-1.056676,4.422283,-0.461006
-1.048096,4.389395,-0.479014
-1.042255,4.394255,-0.493543
-1.034488,4.380735,-0.510364
-1.028951,4.401412,-0.530731
-1.019639,4.414789,-0.549164
-1.014339,4.397225,-0.565220
-1.005362,4.384014,-0.581761
-0.998051,4.378493,-0.603135
-0.991097,4.383784,-0.621657
-0.982659,4.406185,-0.638753
-0.975941,4.399653,-0.658093
-0.969661,4.409853,-0.676995
-0.961040,4.430307,-0.694709
-0.957585,4.409720,-0.712051
-0.955439,4.421360,-0.728526
-0.948759,4.412308,-0.745293
-0.942136,4.401939,-0.761263
-0.935420,4.388835,-0.781346
-0.928048,4.366415,-0.798426
-0.920284,4.345903,-0.817522
-0.915727,4.355927,-0.834368
-0.909839,4.350266,-0.851237
-0.903780,4.334795,-0.867589
-0.898364,4.330375,-0.883784
-0.892263,4.308614,-0.903749
-0.887747,4.307716,-0.921675
-0.882646,4.305033,-0.941884
-0.877579,4.300134,-0.960245
-0.872639,4.294352,-0.978061
-0.866941,4.272609,-0.996051
-0.861447,4.260432,-1.013782
-0.855210,4.233334,-1.027745
-0.851149,4.228450,-1.042994
-0.846271,4.214616,-1.060333
-0.843125,4.216589,-1.079232
-0.838982,4.208471,-1.098807
-0.834316,4.193512,-1.115961
-0.827132,4.160054,-1.135591
-0.828243,4.178542,-1.149765
-0.822589,4.147527,-1.169446
-0.816430,4.127414,-1.187780
-0.814292,4.129904,-1.204288
-0.808609,4.091472,-1.221627
-0.802988,4.074320,-1.239677
-0.801222,4.076754,-1.257429
-0.799827,4.081562,-1.273820
-0.796756,4.067656,-1.288443
-0.796932,4.073362,-1.306215
-0.794320,4.062847,-1.326578
-0.791913,4.052704,-1.345479
-0.791103,4.050438,-1.362979
-0.790597,4.048897,-1.380910
-0.791810,4.055152,-1.397575
-0.789758,4.043847,-1.418618
-0.784747,4.017879,-1.439926
-0.783368,4.008070,-1.457554
-0.782865,4.001489,-1.476104
-0.781547,3.990791,-1.492110
-0.782147,3.987356,-1.510963
-0.781343,3.977610,-1.529651
-0.780189,3.965885,-1.546960
-0.781903,3.964358,-1.564611
-0.787130,3.972357,-1.581503
-0.792479,3.976477,-1.598699
-0.782896,3.946531,-1.617145
-0.783059,3.925131,-1.634238
-0.783639,3.916478,-1.651935
-0.787235,3.916275,-1.667733
-0.784465,3.905910,-1.667274
-0.801842,3.809308,-1.667746
-0.828271,3.713855,-1.667504
-0.816477,3.611201,-1.671733
-0.841764,3.525451,-1.668844
-0.807893,3.419922,-1.668463
-0.820294,3.305143,-1.667310
-0.827241,3.205200,-1.668006
-0.833999,3.105023,-1.671306
-0.846532,3.006002,-1.670704
-0.885742,2.909760,-1.668260
-0.861638,2.811872,-1.668933
-0.856861,2.695134,-1.668038
-0.842123,2.591743,-1.668894
-0.839326,2.487463,-1.668804
-0.860136,2.389222,-1.667797
-0.913164,2.286646,-1.667762
-1.042264,2.164275,-1.670341
-1.082939,2.055462,-1.668517
-1.092133,1.956026,-1.668285
-1.134976,1.855730,-1.666906
-1.122239,1.760885,-1.665885
-1.107246,1.659362,-1.664136
-1.109257,1.559779,-1.665087
-1.090481,1.464719,-1.664553
-1.117377,1.364320,-1.667135
-1.101513,1.273925,-1.668286
-1.097109,1.176620,-1.670747
-1.080780,1.085609,-1.675112
-1.086929,0.987384,-1.676000
-1.089028,0.892059,-1.676018
-1.130212,0.776569,-1.679773
-1.126486,0.688450,-1.677681
-1.121691,0.597790,-1.677892
-1.162111,0.478494,-1.678060
-1.171084,0.380874,-1.677163
-1.161736,0.299609,-1.675183
-1.200588,0.176542,-1.673494
-1.203578,0.087457,-1.671842
-1.213325,-0.011647,-1.672381
-1.228462,-0.118181,-1.670491
-1.258003,-0.250549,-1.671800
-1.274151,-0.364047,-1.671694
-1.286565,-0.468472,-1.669916
-1.290281,-0.555010,-1.670946
-1.305011,-0.663550,-1.669381
-1.312095,-0.755772,-1.670068
